wine,winery,vintage_year,vintage_rating,vintage_rating_count,price_availability,structure_acidity,structure_intensity,structure_sweetness,structure_tannin,region,grapes
Auxey Duresses Premier Cru Les Grands Champs,Domaine Taupenot-Merme,2022,3.8,67,34.0,4.0,2.5,1.0,2.0,auxey-duresses-premier-cru,"[(14, 'pinot-noir')]"
Gevrey-Chambertin,Domaine Kuheiji,2021,4.1,133,80.0,4.5,3.0,1.0,2.5,gevrey-chambertin,"[(14, 'pinot-noir')]"
Cornas Coteaux,Tardieu-Laurent,2011,4.0,75,32.92,3.5,5.0,1.0,3.5,cornas,"[(1, 'shiraz-syrah')]"
Fer de Sang,Nicolas Carmarans,2022,4.0,533,26.5,4.5,4.5,1.5,4.0,aveyron,Unknown
Bourgogne Vieilles Vignes de Pinot Noir,Albert Bichot,2014,3.5,1099,29.76,4.0,2.5,1.0,2.0,bourgogne,"[(14, 'pinot-noir')]"
Les Amoureuses Chambolle-Musigny 1er Cru,Robert Groffier,2012,4.5,109,1308.44,4.5,3.0,1.0,2.5,chambolle-musigny-les-amoureuses,"[(14, 'pinot-noir')]"
Le Temps des Cerises,Domaine de La Noblaie,2024,3.8,1577,14.3,4.0,3.5,1.5,4.0,chinon,"[(3, 'cabernet-franc')]"
La Courtade,Domaine de la Courtade,2022,3.9,482,32.0,3.0,4.0,1.5,4.0,cotes-de-provence,"[(1, 'shiraz-syrah'), (2, 'cabernet-sauvignon'), (8, 'grenache-noir'), (22, 'mourvedre'), (41, 'carignane'), (583, 'tibouren'), (614, 'cinsaut')]"
Saint-Jean Terrasses du Larzac,Domaine Le Clos du Serres,2023,3.9,610,15.58,4.0,4.0,1.0,4.0,terasses-du-larzac,"[(1, 'shiraz-syrah'), (8, 'grenache-noir'), (22, 'mourvedre')]"
Domaine de Pergaud Côtes du Rhône St-Julien en St-Alban Vieille Serine,Éric Texier,2019,3.9,468,30.0,3.5,4.0,1.0,3.5,cotes-du-rhone,"[(1, 'shiraz-syrah'), (8, 'grenache-noir'), (22, 'mourvedre')]"
Le Manpôt Rouge,Domaine Bassac,2022,3.9,42,9.59,4.0,4.0,1.0,4.0,cotes-de-thongue,"[(1, 'shiraz-syrah'), (8, 'grenache-noir'), (22, 'mourvedre')]"
Cairanne Le Pavillon Des Courtisanes,Jean-Luc Colombo,2023,3.8,1096,13.5,3.5,4.0,1.0,3.5,cotes-du-rhone-villages-cairanne,"[(1, 'shiraz-syrah'), (8, 'grenache-noir'), (22, 'mourvedre')]"
Aromatic Syrah,Bruno Andreu,2021,3.5,155,8.23,4.0,4.0,1.0,4.0,vin-de-pays-doc,"[(1, 'shiraz-syrah'), (8, 'grenache-noir'), (22, 'mourvedre')]"
Bordeaux Supérieur,Château Majoureau,2015,3.6,60,17.46,4.0,4.0,1.0,4.0,bordeaux-superieur,"[(2, 'cabernet-sauvignon'), (3, 'cabernet-franc'), (9, 'malbec'), (10, 'merlot'), (42, 'petit-verdot'), (51, 'carmenere')]"
Les Varennes du Grand Clos Chinon,Charles Joguet,2022,3.9,1539,38.0,4.0,3.5,1.5,4.0,chinon,"[(3, 'cabernet-franc')]"
Vieilles Vignes Pommard,Domaine Vincent Latour,2023,4.2,199,58.5,4.0,2.5,1.0,2.0,pommard,"[(14, 'pinot-noir')]"
Pinzutu,Domaine de Sulauze,2023,4.0,244,23.0,3.5,3.0,1.0,4.0,vin-de-pays-vignobles-de-france,Unknown
Saint-Émilion Grand Cru (Grand Cru Classé),Château Corbin,2008,3.8,171,80.0,3.5,4.5,1.0,4.0,st-emilion-grand-cru,"[(2, 'cabernet-sauvignon'), (3, 'cabernet-franc'), (9, 'malbec'), (10, 'merlot'), (42, 'petit-verdot'), (51, 'carmenere')]"
Saint-Estèphe,Château Capbern,2017,3.9,570,59.9,4.5,4.5,1.0,5.0,saint-estephe,"[(2, 'cabernet-sauvignon'), (3, 'cabernet-franc'), (9, 'malbec'), (10, 'merlot'), (42, 'petit-verdot'), (51, 'carmenere')]"
Château Giscours (Grand Cru Classé),Château Giscours,1990,4.3,382,150.79,4.5,4.0,1.0,4.5,margaux,"[(2, 'cabernet-sauvignon'), (3, 'cabernet-franc'), (9, 'malbec'), (10, 'merlot'), (42, 'petit-verdot'), (51, 'carmenere')]"
Cadillac Côtes de Bordeaux Rouge,Château Lagrange,1985,3.5,281,173.3,4.0,4.0,1.0,4.0,cadillac-cotes-de-bordeaux,"[(2, 'cabernet-sauvignon'), (3, 'cabernet-franc'), (9, 'malbec'), (10, 'merlot'), (42, 'petit-verdot'), (51, 'carmenere')]"
Les Ormeaux Bordeaux,Château Malartic Lauriol,2022,3.6,163,10.0,4.0,4.0,1.0,4.0,bordeaux,"[(2, 'cabernet-sauvignon'), (3, 'cabernet-franc'), (9, 'malbec'), (10, 'merlot'), (42, 'petit-verdot'), (51, 'carmenere')]"
Grands-Echezeaux Grand Cru,Domaine Faiveley,2010,4.4,445,260.05,4.5,3.0,1.0,2.5,grands-echezeaux,"[(14, 'pinot-noir')]"
Minervois,Domaine des Aires Hautes,2017,3.2,27,15.5,4.0,4.0,1.0,4.0,minervois,"[(1, 'shiraz-syrah'), (8, 'grenache-noir'), (22, 'mourvedre')]"
Bordeaux,Château Farizeau,2020,3.5,98,19.96,4.0,4.0,1.0,4.0,bordeaux,"[(2, 'cabernet-sauvignon'), (3, 'cabernet-franc'), (9, 'malbec'), (10, 'merlot'), (42, 'petit-verdot'), (51, 'carmenere')]"
Gamay de Bouze,Les Terres Blanches,2020,3.9,108,19.9,3.5,3.0,1.0,4.0,vin-de-pays-vignobles-de-france,Unknown
Los Cambas Rojas Marcillac,Domaine Matha - Jean Luc Matha,2013,3.7,57,12.6,4.5,4.5,1.5,4.0,marcillac,Unknown
Corton Grand Cru,Seguin-Manuel,2019,4.3,91,138.0,4.0,2.5,1.0,2.0,corton,"[(14, 'pinot-noir')]"
Margaux (Grand Cru Classé),Château Malescot St. Exupery,1999,4.2,246,106.71,4.5,4.0,1.0,4.5,margaux,"[(2, 'cabernet-sauvignon'), (3, 'cabernet-franc'), (9, 'malbec'), (10, 'merlot'), (42, 'petit-verdot'), (51, 'carmenere')]"
Quintessence de Peybonhomme Côtes de Blaye,Château Peybonhomme Les Tours,2020,4.0,172,17.15,4.0,4.0,1.0,4.0,blaye-cotes-de-bordeaux,"[(2, 'cabernet-sauvignon'), (3, 'cabernet-franc'), (9, 'malbec'), (10, 'merlot'), (42, 'petit-verdot'), (51, 'carmenere')]"
Les Demoiselles de la Font du Loup Chateauneuf du Pape,Château de la Font du Loup,2023,4.1,644,50.13,3.0,5.0,1.0,3.0,chateauneuf-du-pape,"[(1, 'shiraz-syrah'), (22, 'mourvedre'), (32, 'counoise'), (614, 'cinsaut'), (677, 'vaccareze'), (678, 'muscardin')]"
Hermitage Epsilon Rouge,Cave de Tain,2015,4.4,246,391.91,3.5,5.0,1.0,4.5,hermitage,"[(1, 'shiraz-syrah')]"
Saumur-Champigny,Raymond Morin,2022,3.7,180,17.31,4.0,3.5,1.5,4.0,saumur-champigny,"[(3, 'cabernet-franc')]"
Grande Reserve Gascogne,Domaine Chiroulet,2016,3.9,96,15.45,4.5,4.5,1.5,4.0,gascony,Unknown
Bourgogne Pinot Noir,A.F. Gros,2020,4.1,93,27.5,4.0,2.5,1.0,2.0,bourgogne,"[(14, 'pinot-noir')]"
Gevrey-Chambertin Premier Cru 'Les Combottes',Georges Lignier et Fils,2021,4.2,683,227.15,4.5,3.0,1.0,2.5,gevrey-chambertin-aux-combottes,"[(14, 'pinot-noir')]"
Médoc,Château Bellegrave,2010,3.5,268,47.83,4.5,4.5,1.0,5.0,medoc,"[(2, 'cabernet-sauvignon'), (3, 'cabernet-franc'), (9, 'malbec'), (10, 'merlot'), (42, 'petit-verdot'), (51, 'carmenere')]"
Gevrey-Chambertin 'Champerrier' Vigne Centenaire,Marchand Grillot,2016,4.2,168,68.74,4.5,3.0,1.0,2.5,gevrey-chambertin,"[(14, 'pinot-noir')]"
Les Ailes de Rauzan-Gassies Margaux,Château Rauzan-Gassies,2019,4.0,290,53.75,4.5,4.0,1.0,4.5,margaux,"[(2, 'cabernet-sauvignon'), (3, 'cabernet-franc'), (9, 'malbec'), (10, 'merlot'), (42, 'petit-verdot'), (51, 'carmenere')]"
La Réserve La Clape,Château l'Hospitalet,2020,4.1,2703,39.0,4.0,4.0,1.0,4.0,languedoc-la-clape,"[(1, 'shiraz-syrah'), (8, 'grenache-noir'), (22, 'mourvedre')]"
Les Grasses Têtes Marsannay,Domaine Collotte,2022,4.2,366,54.93,4.5,3.0,1.0,2.5,marsannay,"[(14, 'pinot-noir')]"
Pomerol,Château La Grave (Trigant de Boisset),1975,4.2,5724,85.0,3.5,4.5,1.0,4.0,pomerol,"[(2, 'cabernet-sauvignon'), (3, 'cabernet-franc'), (9, 'malbec'), (10, 'merlot'), (42, 'petit-verdot'), (51, 'carmenere')]"
Clos Badon Saint-Émilion Grand Cru,Thunevin,2015,4.0,144,43.96,3.5,4.5,1.0,4.0,st-emilion-grand-cru,"[(2, 'cabernet-sauvignon'), (3, 'cabernet-franc'), (9, 'malbec'), (10, 'merlot'), (42, 'petit-verdot'), (51, 'carmenere')]"
Les Trois Chênes Crozes-Hermitage,Emmanuel Darnaud,2022,4.1,60,29.45,3.0,4.0,1.0,3.5,crozes-hermitage,"[(1, 'shiraz-syrah')]"
Clos Saint-Denis Grand Cru,Benjamin Leroux,2021,4.3,147,380.91,4.5,3.0,1.0,2.5,clos-saint-denis,"[(14, 'pinot-noir')]"
Clos Marey-Monge Monopole,Château de Pommard,2011,4.3,413,135.67,4.0,2.5,1.0,2.0,pommard,"[(14, 'pinot-noir')]"
Carignan en Famille,Clos des Vins d'Amour,2023,3.7,275,11.0,4.0,4.0,1.0,4.0,cotes-du-roussillon,"[(1, 'shiraz-syrah'), (8, 'grenache-noir'), (22, 'mourvedre')]"
Haut-Médoc,Château de Lamarque,2017,3.8,1778,27.93,4.0,4.5,1.0,5.0,haut-medoc,"[(2, 'cabernet-sauvignon'), (3, 'cabernet-franc'), (9, 'malbec'), (10, 'merlot'), (42, 'petit-verdot'), (51, 'carmenere')]"
Mission du Marquis Saint-Estèphe,Marquis de Saint-Estèphe,2019,3.7,91,20.5,4.5,4.5,1.0,5.0,saint-estephe,"[(2, 'cabernet-sauvignon'), (3, 'cabernet-franc'), (9, 'malbec'), (10, 'merlot'), (42, 'petit-verdot'), (51, 'carmenere')]"
Vieilles Vignes Clos de Vougeot Grand Cru,Haegelen-Jayer,1999,4.4,223,586.73,4.5,3.0,1.0,2.5,clos-de-vougeot,"[(14, 'pinot-noir')]"
Vosne-Romanée 1er Cru Les Petits Monts,Mongeard-Mugneret,2022,4.3,290,280.46,4.5,3.0,1.0,2.5,vosne-romanee-premier-cru,"[(14, 'pinot-noir')]"
Premium Merlot - Cabernet,Dulong,2012,3.3,65,9.86,4.0,4.0,1.0,4.0,bordeaux,"[(2, 'cabernet-sauvignon'), (3, 'cabernet-franc'), (9, 'malbec'), (10, 'merlot'), (42, 'petit-verdot'), (51, 'carmenere')]"
Vieilles Vignes Pinot Noir,Domaine Barmès Buecher,1997,4.0,430,50.0,4.0,2.0,1.0,2.0,alsace,"[(14, 'pinot-noir')]"
Bourgogne Pinot Noir,Vincent Bachelet,2020,4.0,86,19.75,4.0,2.5,1.0,2.0,bourgogne,"[(14, 'pinot-noir')]"
Saint-Émilion Grand Cru,Château Pontet Clauzure,1955,3.8,400,249.22,3.5,4.5,1.0,4.0,st-emilion-grand-cru,"[(2, 'cabernet-sauvignon'), (3, 'cabernet-franc'), (9, 'malbec'), (10, 'merlot'), (42, 'petit-verdot'), (51, 'carmenere')]"
Rouge,Tour de Baulx,2023,3.8,147,12.29,4.0,4.0,1.0,4.0,terasses-du-larzac,"[(1, 'shiraz-syrah'), (8, 'grenache-noir'), (22, 'mourvedre')]"
Pommard Premier Cru Clos de La Commaraine,Louis Jadot,2017,4.0,104,64.75,4.0,2.5,1.0,2.0,pommard-premier-cru,"[(14, 'pinot-noir')]"
Vieilles Vignes Marsannay,Régis Bouvier,2021,3.8,36,39.25,4.5,3.0,1.0,2.5,marsannay,"[(14, 'pinot-noir')]"
Chambolle-Musigny,Domaine Alain Jeanniard,2023,4.1,194,75.0,4.5,3.0,1.0,2.5,chambolle-musigny,"[(14, 'pinot-noir')]"
Mercurey Premier Cru 'Les Ruelles' Monopole,Château de Chamirey,2018,4.3,249,36.25,4.0,2.0,1.0,2.0,mercurey-les-ruelles,"[(14, 'pinot-noir')]"
Cantalouette,Château Tour des Gendres,2024,3.9,578,12.2,4.5,4.5,1.5,4.0,bergerac,Unknown
Les Cailloux St Nicolas de Bourgueil,Famille Bougrier,2024,3.6,1041,12.64,4.0,3.5,1.5,4.0,saint-nicolas-de-bourgueil,"[(3, 'cabernet-franc')]"
Clos de Vougeot Grand Cru,Domaine Tortochot,2020,4.3,279,306.62,4.5,3.0,1.0,2.5,clos-de-vougeot,"[(14, 'pinot-noir')]"
Bourgogne Côte d'Or Pinot Noir,Domaine Pierre Gelin,2023,4.1,38,41.44,4.0,2.5,1.0,2.0,bourgogne-cote-d-or,"[(14, 'pinot-noir')]"
Châteauneuf-du-Pape Barbe Rac ,M. Chapoutier,2003,4.2,57,98.0,3.0,5.0,1.0,3.0,chateauneuf-du-pape,"[(1, 'shiraz-syrah'), (22, 'mourvedre'), (32, 'counoise'), (614, 'cinsaut'), (677, 'vaccareze'), (678, 'muscardin')]"
Pauillac (Grand Cru Classé),Château Clerc Milon,2005,4.3,1332,154.92,4.5,4.5,1.0,5.0,pauillac,"[(2, 'cabernet-sauvignon'), (3, 'cabernet-franc'), (9, 'malbec'), (10, 'merlot'), (42, 'petit-verdot'), (51, 'carmenere')]"
Aussières Rouge (Red Blend),Château d’Aussières,2019,3.6,30,10.69,4.0,4.0,1.0,4.0,vin-de-pays-doc,"[(1, 'shiraz-syrah'), (8, 'grenache-noir'), (22, 'mourvedre')]"
Nuits-Saint-Georges,Louis Jadot,2017,4.0,26,109.66,4.5,3.0,1.0,2.5,nuits-saint-georges,"[(14, 'pinot-noir')]"
Chassagne-Montrachet 1er Cru 'Morgeot' Rouge,Domaine Fernand & Laurent Pillot,2022,4.3,203,75.75,4.0,2.5,1.0,2.0,chassagne-montrachet-morgeot,"[(14, 'pinot-noir')]"
Malbec Cahors,Château Vincens,2021,3.8,64,13.84,3.0,4.0,1.0,3.5,cahors,"[(9, 'malbec')]"
Pessac-Léognan,Château Lespault Martillac,2016,4.1,371,30.0,4.5,4.5,1.0,5.0,pessac-leognan,"[(2, 'cabernet-sauvignon'), (3, 'cabernet-franc'), (9, 'malbec'), (10, 'merlot'), (42, 'petit-verdot'), (51, 'carmenere')]"
Saint-Émilion Grand Cru (Grand Cru Classé),Château Fombrauge,1981,4.1,24607,80.0,3.5,4.5,1.0,4.0,st-emilion-grand-cru,"[(2, 'cabernet-sauvignon'), (3, 'cabernet-franc'), (9, 'malbec'), (10, 'merlot'), (42, 'petit-verdot'), (51, 'carmenere')]"
Villemarin Collines de la Moure,Cave de l'Ormarine,2023,3.2,116,12.58,4.0,4.0,1.0,4.0,pays-dherault,"[(1, 'shiraz-syrah'), (8, 'grenache-noir'), (22, 'mourvedre')]"
Saint-Julien (Grand Cru Classé),Château Gruaud Larose,2002,4.2,905,78.0,4.5,4.0,1.0,4.5,saint-julien,"[(2, 'cabernet-sauvignon'), (3, 'cabernet-franc'), (9, 'malbec'), (10, 'merlot'), (42, 'petit-verdot'), (51, 'carmenere')]"
Pinot Noir,Château de Cabriac,2022,3.6,262,16.96,4.0,4.0,1.0,4.0,vin-de-pays-doc,"[(1, 'shiraz-syrah'), (8, 'grenache-noir'), (22, 'mourvedre')]"
Villa Estuaire Pauillac,Louis Vialard,2019,4.1,46,29.0,4.5,4.5,1.0,5.0,pauillac,"[(2, 'cabernet-sauvignon'), (3, 'cabernet-franc'), (9, 'malbec'), (10, 'merlot'), (42, 'petit-verdot'), (51, 'carmenere')]"
Clos des Bois Chevaux Givry 1er Cru,Joblot,2023,4.0,99,79.81,4.0,2.0,1.0,2.0,givry-les-bois-chevaux,"[(14, 'pinot-noir')]"
Médoc,Château Lassus,2019,3.5,1700,15.95,4.5,4.5,1.0,5.0,medoc,"[(2, 'cabernet-sauvignon'), (3, 'cabernet-franc'), (9, 'malbec'), (10, 'merlot'), (42, 'petit-verdot'), (51, 'carmenere')]"
Rully 1er Cru 'Preaux',Eric de Suremain - Château de Monthelie,2003,4.0,410,48.0,4.0,2.0,1.0,2.0,rully-preaux,"[(14, 'pinot-noir')]"
Bordeaux Supérieur,Château Cotes de Cassagne,2020,4.2,45,12.5,4.0,4.0,1.0,4.0,bordeaux-superieur,"[(2, 'cabernet-sauvignon'), (3, 'cabernet-franc'), (9, 'malbec'), (10, 'merlot'), (42, 'petit-verdot'), (51, 'carmenere')]"
Cuvée La Côte Ronde Châteauneuf-du-Pape,Paul Autard,2022,4.2,1634,45.0,3.0,5.0,1.0,3.0,chateauneuf-du-pape,"[(1, 'shiraz-syrah'), (22, 'mourvedre'), (32, 'counoise'), (614, 'cinsaut'), (677, 'vaccareze'), (678, 'muscardin')]"
Blaye Côtes de Bordeaux Rouge,Château Les Faix,2020,3.4,33,13.85,4.0,4.0,1.0,4.0,blaye-cotes-de-bordeaux,"[(2, 'cabernet-sauvignon'), (3, 'cabernet-franc'), (9, 'malbec'), (10, 'merlot'), (42, 'petit-verdot'), (51, 'carmenere')]"
Givry 1er Cru 'Clos du Cras Long',Danjean Berthoux,2023,4.0,463,48.65,4.0,2.0,1.0,2.0,givry-clos-du-cras-long,"[(14, 'pinot-noir')]"
Clos de la Vieille Eglise Pomerol,Jean-Louis Trocard,2006,3.8,29,64.81,3.5,4.5,1.0,4.0,pomerol,"[(2, 'cabernet-sauvignon'), (3, 'cabernet-franc'), (9, 'malbec'), (10, 'merlot'), (42, 'petit-verdot'), (51, 'carmenere')]"
Pommard 1er Cru  'Les Bertins',Huber-Verdereau,2018,4.1,149,76.72,4.0,2.5,1.0,2.0,les-bertins,"[(14, 'pinot-noir')]"
Clos de la Roche Grand Cru,Lucien le Moine,2022,4.4,526,495.0,4.5,3.0,1.0,2.5,clos-de-la-roche,"[(14, 'pinot-noir')]"
Bonnes-Mares Grand Cru,Domaine d'Auvenay (Lalou Bize Leroy),2005,4.6,222,22147.39,4.5,3.0,1.0,2.5,bonnes-mares,"[(14, 'pinot-noir')]"
Latricières-Chambertin Grand Cru,Domaine Chantal Remy,2017,4.4,134,157.58,4.5,3.0,1.0,2.5,latricieres-chambertin,"[(14, 'pinot-noir')]"
Pinot Noir,Sensas,2023,3.7,50,13.15,3.5,3.0,1.0,4.0,vin-de-pays-vignobles-de-france,Unknown
Une et Mille Nuits Saint-Chinian Rouge,Canet-Valette,2017,3.7,50,19.0,4.0,4.0,1.0,4.0,saint-chinian,"[(1, 'shiraz-syrah'), (8, 'grenache-noir'), (22, 'mourvedre')]"
Santenay Clos des Gatsulards Monopole,Louis Jadot - Domaine Gagey,2015,4.2,106,29.17,4.0,2.5,1.0,2.0,santenay,"[(14, 'pinot-noir')]"
Beaune,Domaine des Croix,2021,4.1,36,49.0,4.0,2.5,1.0,2.0,beaune,"[(14, 'pinot-noir')]"
Margaux (Grand Cru Classé),Château Lascombes,1995,4.2,426,63.87,4.5,4.0,1.0,4.5,margaux,"[(2, 'cabernet-sauvignon'), (3, 'cabernet-franc'), (9, 'malbec'), (10, 'merlot'), (42, 'petit-verdot'), (51, 'carmenere')]"
Volnay 1er Cru 'Fremiets',Domaine Faiveley,2023,4.1,208,93.0,4.0,2.5,1.0,2.0,volnay-fremiets,"[(14, 'pinot-noir')]"
Célénie,David Duband,2021,4.1,30,52.42,4.0,2.5,1.0,2.0,bourgogne-hautes-cotes-de-nuits,"[(14, 'pinot-noir')]"
Pomerol,Château Trotanoy,2024,4.4,8472,169.9,3.5,4.5,1.0,4.0,pomerol,"[(2, 'cabernet-sauvignon'), (3, 'cabernet-franc'), (9, 'malbec'), (10, 'merlot'), (42, 'petit-verdot'), (51, 'carmenere')]"
Grand Marrenon Rouge,Marrenon,2020,4.1,554,40.28,3.5,4.0,1.0,3.5,luberon,"[(1, 'shiraz-syrah'), (8, 'grenache-noir'), (22, 'mourvedre')]"
Vieilles Vignes Malbec,Mont Rocher,2023,3.6,811,12.11,4.0,4.0,1.0,4.0,vin-de-pays-doc,"[(1, 'shiraz-syrah'), (8, 'grenache-noir'), (22, 'mourvedre')]"
Vosne-Romanée 1er Cru 'Les Beaux Monts',Georges Noëllat,2014,4.5,59,200.0,4.5,3.0,1.0,2.5,vosne-romanee-les-beaux-monts,"[(14, 'pinot-noir')]"
L'Azerolle Vieilles Vignes,Château Mirausse,2021,3.9,355,12.1,4.0,4.0,1.0,4.0,minervois,"[(1, 'shiraz-syrah'), (8, 'grenache-noir'), (22, 'mourvedre')]"
Tiercerolles Crozes-Hermitage,Louis Barruol,2022,4.1,540,26.6,3.0,4.0,1.0,3.5,crozes-hermitage,"[(1, 'shiraz-syrah')]"
L'Ombrière Pomerol,Château des Moines,2016,3.9,121,34.63,3.5,4.5,1.0,4.0,pomerol,"[(2, 'cabernet-sauvignon'), (3, 'cabernet-franc'), (9, 'malbec'), (10, 'merlot'), (42, 'petit-verdot'), (51, 'carmenere')]"
Nuits-Saint-Georges,Louis Jadot,2021,3.9,1412,73.44,4.5,3.0,1.0,2.5,nuits-saint-georges,"[(14, 'pinot-noir')]"
Médoc Cru Artisan,Château Gadet Terrefort,2018,3.7,26,19.18,4.5,4.5,1.0,5.0,medoc,"[(2, 'cabernet-sauvignon'), (3, 'cabernet-franc'), (9, 'malbec'), (10, 'merlot'), (42, 'petit-verdot'), (51, 'carmenere')]"
Pomerol,Château de Sales,1978,3.9,44,64.0,3.5,4.5,1.0,4.0,pomerol,"[(2, 'cabernet-sauvignon'), (3, 'cabernet-franc'), (9, 'malbec'), (10, 'merlot'), (42, 'petit-verdot'), (51, 'carmenere')]"
Puisseguin-Saint-Émilion,Château de l'Anglais,2014,3.8,397,13.0,3.5,4.5,1.0,4.0,puisseguin-saint-emilion,"[(2, 'cabernet-sauvignon'), (3, 'cabernet-franc'), (9, 'malbec'), (10, 'merlot'), (42, 'petit-verdot'), (51, 'carmenere')]"
Fugue de Nénin Pomerol,Château Nénin,2020,4.2,120,24.0,3.5,4.5,1.0,4.0,pomerol,"[(2, 'cabernet-sauvignon'), (3, 'cabernet-franc'), (9, 'malbec'), (10, 'merlot'), (42, 'petit-verdot'), (51, 'carmenere')]"
Charmes-Chambertin Grand Cru,Nicolas Potel,1999,4.5,31,202.0,4.5,3.0,1.0,2.5,charmes-chambertin,"[(14, 'pinot-noir')]"
Clos de Vougeot Grand Cru,Domaine Gros Frère et Soeur,2000,4.4,43,275.0,4.5,3.0,1.0,2.5,clos-de-vougeot,"[(14, 'pinot-noir')]"
Pomerol,Château des Jacobins,1961,4.0,661,212.7,3.5,4.5,1.0,4.0,pomerol,"[(2, 'cabernet-sauvignon'), (3, 'cabernet-franc'), (9, 'malbec'), (10, 'merlot'), (42, 'petit-verdot'), (51, 'carmenere')]"
Pommard,Reine Pédauque,2018,3.8,63,88.31,4.0,2.5,1.0,2.0,pommard,"[(14, 'pinot-noir')]"
Côtes du Rhône Villages,Mas de Boislauzon,2020,3.9,176,20.95,3.5,4.0,1.0,3.5,cotes-de-rhone-villages,"[(1, 'shiraz-syrah'), (8, 'grenache-noir'), (22, 'mourvedre')]"
Caramany,Bruno Andreu,2020,4.2,54,18.95,4.0,4.0,1.0,4.0,cotes-du-roussillon-villages-caramany,"[(1, 'shiraz-syrah'), (8, 'grenache-noir'), (22, 'mourvedre')]"
Saint-Émilion Grand Cru,Château Godeau,2019,3.9,72,22.25,3.5,4.5,1.0,4.0,st-emilion-grand-cru,"[(2, 'cabernet-sauvignon'), (3, 'cabernet-franc'), (9, 'malbec'), (10, 'merlot'), (42, 'petit-verdot'), (51, 'carmenere')]"
L'Esquisse de La Tour Figeac Saint-Émilion,Château La Tour Figeac,2022,4.0,665,19.9,3.5,4.5,1.0,4.0,saint-emilion,"[(2, 'cabernet-sauvignon'), (3, 'cabernet-franc'), (9, 'malbec'), (10, 'merlot'), (42, 'petit-verdot'), (51, 'carmenere')]"
Côte-Rôtie,Patrick Jasmin,1994,4.1,2240,166.07,4.0,4.5,1.0,4.5,cote-rotie,"[(1, 'shiraz-syrah'), (20, 'viognier')]"
Haut-Médoc,Château Reynats,2010,3.6,74,23.29,4.0,4.5,1.0,5.0,haut-medoc,"[(2, 'cabernet-sauvignon'), (3, 'cabernet-franc'), (9, 'malbec'), (10, 'merlot'), (42, 'petit-verdot'), (51, 'carmenere')]"
Vieilles Vignes Moulin-à-Vent,Yohan Lardy,2023,4.1,1456,24.5,5.0,1.0,1.0,1.5,moulin-a-vent,"[(80, 'gamay')]"
Bourgogne Rouge,Domaine Gros Frère et Soeur,1995,3.8,812,387.0,4.0,2.5,1.0,2.0,bourgogne,"[(14, 'pinot-noir')]"
Château Guiot Paulinette Costières-de-Nîmes,Famille Cornut,2020,4.0,155,31.64,3.5,4.0,1.0,3.5,costieres-de-nimes,"[(1, 'shiraz-syrah'), (8, 'grenache-noir'), (22, 'mourvedre')]"
Les Clavelles Châteauneuf du Pape,Château La Nerthe,2019,4.7,32,175.95,3.0,5.0,1.0,3.0,chateauneuf-du-pape,"[(1, 'shiraz-syrah'), (22, 'mourvedre'), (32, 'counoise'), (614, 'cinsaut'), (677, 'vaccareze'), (678, 'muscardin')]"
Pommard 1er Cru 'Combes Dessus',Domaine Marquis d'Angerville,2018,4.3,25,109.66,4.0,2.5,1.0,2.0,les-combes-dessus,"[(14, 'pinot-noir')]"
Agneau Rouge Bordeaux,Baron Philippe de Rothschild,2022,3.6,43,8.79,4.0,4.0,1.0,4.0,bordeaux,"[(2, 'cabernet-sauvignon'), (3, 'cabernet-franc'), (9, 'malbec'), (10, 'merlot'), (42, 'petit-verdot'), (51, 'carmenere')]"
Bourgogne,Claude Dugat,2010,3.9,81,109.8,4.0,2.5,1.0,2.0,bourgogne,"[(14, 'pinot-noir')]"
Le Gréal Hermitage,Marc Sorrel,1995,4.4,1362,298.75,3.5,5.0,1.0,4.5,hermitage,"[(1, 'shiraz-syrah')]"
Gevrey-Chambertin 'Aux Etelois',Domaine Duroché,2011,4.0,252,144.0,4.5,3.0,1.0,2.5,gevrey-chambertin,"[(14, 'pinot-noir')]"
Tot Çò Que Cal,Plaisance Penavayre,2019,3.9,44,16.0,4.5,4.5,1.5,4.0,fronton,Unknown
Montagne-Saint-Émilion,Chateau Arbo,2021,4.1,28,15.0,3.5,4.5,1.0,4.0,montagne-saint-emilion,"[(2, 'cabernet-sauvignon'), (3, 'cabernet-franc'), (9, 'malbec'), (10, 'merlot'), (42, 'petit-verdot'), (51, 'carmenere')]"
Volnay Clos des Chênes Premier Cru,Domaine des Comtes Lafon,2013,4.3,277,135.5,4.0,2.5,1.0,2.0,volnay-premier-cru,"[(14, 'pinot-noir')]"
Corton Grand Cru 'Les Maréchaudes',Vincent Sauvestre,2022,4.1,88,224.26,4.0,2.5,1.0,2.0,corton-grand-cru-les-marechaudes,"[(14, 'pinot-noir')]"
Ripa Sinistra,Yves Cuilleron,2019,4.3,51,45.61,3.0,3.0,1.5,4.0,igp-collines-rhodaniennes,Unknown
Saint Germain Touraine,Claire et Florent Bejon,2023,3.9,109,22.0,4.0,3.5,1.5,4.0,touraine,"[(3, 'cabernet-franc')]"
